INFO 2024-09-28 09:10:42,755 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-28 09:31:10,657 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\_markupbase.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,657 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1727535193.924529
DEBUG 2024-09-28 09:31:10,657 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\__init__.py first seen with mtime 1727535193.7764673
DEBUG 2024-09-28 09:31:10,657 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_wmi.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:31:10,657 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1727535193.692274
DEBUG 2024-09-28 09:31:10,658 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1727535193.7185469
DEBUG 2024-09-28 09:31:10,658 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\encodings\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,658 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\ctypes\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,658 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\wsgiref\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,658 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1727535193.706522
DEBUG 2024-09-28 09:31:10,658 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1727535193.7684882
DEBUG 2024-09-28 09:31:10,658 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1727535193.9285717
DEBUG 2024-09-28 09:31:10,658 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1727535189.2655275
DEBUG 2024-09-28 09:31:10,658 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1727535192.906278
DEBUG 2024-09-28 09:31:10,658 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\format_helpers.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1727535191.603704
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\middleware\security.py first seen with mtime 1727535194.0162976
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\primitives\serialization\__init__.py first seen with mtime 1727535808.69451
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\jwt\jwks_client.py first seen with mtime 1727535884.953474
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\forms\models.py first seen with mtime 1727535193.9492378
DEBUG 2024-09-28 09:31:10,659 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_socket.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\utils\mediatypes.py first seen with mtime 1727535794.7577145
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1727535193.7006173
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1727535189.2591424
DEBUG 2024-09-28 09:31:10,659 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1727535192.9008193
DEBUG 2024-09-28 09:31:10,659 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\utils.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,660 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\quoprimime.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,660 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\signals.py first seen with mtime 1727535193.6847024
DEBUG 2024-09-28 09:31:10,660 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1727535191.792605
DEBUG 2024-09-28 09:31:10,660 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\validators.py first seen with mtime 1727535794.5740092
DEBUG 2024-09-28 09:31:10,660 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\_parsers\__init__.py first seen with mtime 1727536050.6544235
DEBUG 2024-09-28 09:31:10,660 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\log.py first seen with mtime 1727535194.0743854
DEBUG 2024-09-28 09:31:10,660 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\contentmanager.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,660 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\gettext.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,660 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1727535190.94967
DEBUG 2024-09-28 09:31:10,660 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1727535193.713957
DEBUG 2024-09-28 09:31:10,660 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\utils.py first seen with mtime 1727535193.9220915
DEBUG 2024-09-28 09:31:10,661 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\html\parser.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,661 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\termcolors.py first seen with mtime 1727535194.0789526
DEBUG 2024-09-28 09:31:10,661 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,661 autoreload File D:\New folder\Inventory\inventory\user_inventory\redis.py first seen with mtime 1727537038.1366918
DEBUG 2024-09-28 09:31:10,661 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\utils\timezone.py first seen with mtime 1727535794.7607052
DEBUG 2024-09-28 09:31:10,661 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1727535194.0500429
DEBUG 2024-09-28 09:31:10,661 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_hashlib.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:31:10,661 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1727535193.7119615
DEBUG 2024-09-28 09:31:10,661 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1727535193.6767838
DEBUG 2024-09-28 09:31:10,661 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\postgresql\introspection.py first seen with mtime 1727535193.8724434
DEBUG 2024-09-28 09:31:10,662 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework_simplejwt\settings.py first seen with mtime 1727535885.1747503
DEBUG 2024-09-28 09:31:10,662 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1727535193.7224529
DEBUG 2024-09-28 09:31:10,662 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\validators.py first seen with mtime 1727535193.6863356
DEBUG 2024-09-28 09:31:10,662 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\zipfile\_path\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,662 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\selector_events.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,662 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\manager.py first seen with mtime 1727535193.9181182
DEBUG 2024-09-28 09:31:10,662 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1727535191.6015148
DEBUG 2024-09-28 09:31:10,662 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\test\utils.py first seen with mtime 1727535194.047583
DEBUG 2024-09-28 09:31:10,662 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\_header_value_parser.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,662 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\_policybase.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,663 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\utils.py first seen with mtime 1727535194.0277455
DEBUG 2024-09-28 09:31:10,663 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\client.py first seen with mtime 1727536050.6276526
DEBUG 2024-09-28 09:31:10,663 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\lookups.py first seen with mtime 1727535193.916767
DEBUG 2024-09-28 09:31:10,663 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_meta.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,663 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\dataclasses.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,664 autoreload File D:\New folder\Inventory\env\Lib\site-packages\jwt\api_jwk.py first seen with mtime 1727535884.9479399
DEBUG 2024-09-28 09:31:10,664 autoreload File D:\New folder\Inventory\env\Lib\site-packages\psycopg2\_json.py first seen with mtime 1727535534.3944337
DEBUG 2024-09-28 09:31:10,664 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\_parsers\hiredis.py first seen with mtime 1727536050.661583
DEBUG 2024-09-28 09:31:10,664 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\autoreload.py first seen with mtime 1727535194.018293
DEBUG 2024-09-28 09:31:10,664 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1727535193.7050145
DEBUG 2024-09-28 09:31:10,664 autoreload File D:\New folder\Inventory\env\Lib\site-packages\jwt\__init__.py first seen with mtime 1727535884.946119
DEBUG 2024-09-28 09:31:10,664 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\ctypes\_endian.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,664 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1727535193.6691592
DEBUG 2024-09-28 09:31:10,665 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,665 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1727535194.0326104
DEBUG 2024-09-28 09:31:10,665 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\cache.py first seen with mtime 1727535194.0569649
DEBUG 2024-09-28 09:31:10,665 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\base.py first seen with mtime 1727535193.7079728
DEBUG 2024-09-28 09:31:10,665 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\test\html.py first seen with mtime 1727535194.042864
DEBUG 2024-09-28 09:31:10,665 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1727535193.8220754
DEBUG 2024-09-28 09:31:10,665 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\copy.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,665 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\signing.py first seen with mtime 1727535193.6855724
DEBUG 2024-09-28 09:31:10,665 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\forms\forms.py first seen with mtime 1727535193.9472196
DEBUG 2024-09-28 09:31:10,665 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\tasks.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,665 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1727535193.7072606
DEBUG 2024-09-28 09:31:10,666 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\_encoded_words.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,666 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1727535194.0089595
DEBUG 2024-09-28 09:31:10,666 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\primitives\_serialization.py first seen with mtime 1727535808.6983826
DEBUG 2024-09-28 09:31:10,666 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\postgresql\client.py first seen with mtime 1727535193.8698585
DEBUG 2024-09-28 09:31:10,666 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\bindings\_rust.pyd first seen with mtime 1727535808.7853765
DEBUG 2024-09-28 09:31:10,666 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1727535191.798937
DEBUG 2024-09-28 09:31:10,666 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\tree.py first seen with mtime 1727535194.081828
DEBUG 2024-09-28 09:31:10,666 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\lzma.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,666 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\dates.py first seen with mtime 1727535194.0619526
DEBUG 2024-09-28 09:31:10,666 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1727535194.0336082
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\wsgi.py first seen with mtime 1727535193.6872885
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\views\static.py first seen with mtime 1727535194.0937426
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1727535191.8026
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\locks.py first seen with mtime 1727535193.70897
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1727535194.075362
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\psycopg2\_ipaddress.py first seen with mtime 1727535534.3934364
DEBUG 2024-09-28 09:31:10,667 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\views\debug.py first seen with mtime 1727535194.0917614
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1727535189.2628498
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\jwt\warnings.py first seen with mtime 1727535884.9564626
DEBUG 2024-09-28 09:31:10,667 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\loaders\filesystem.py first seen with mtime 1727535194.0346045
DEBUG 2024-09-28 09:31:10,668 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\wsgiref\handlers.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:31:10,668 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\__init__.py first seen with mtime 1727535194.0172956
